Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*
650;Terminy:select:1;21'00 21.11:23
650;Terminy:select:1;22'15 21.11:24
650;Terminy:select:1;15'45 22.11:25
650;Terminy:select:1;17'30 22.11:26
650;Terminy:select:1;18'20 22.11:27
650;Terminy:select:1;21'00 22.11:28
650;Terminy:select:1;22'00 22.11:29
650;Terminy:select:1;15'45 23.11:30
650;Terminy:select:1;17'30 23.11:31
650;Terminy:select:1;18'20 23.11:32
650;Terminy:select:1;19'40 23.11:33
650;Terminy:select:1;21'00 23.11:34
650;Terminy:select:1;22'15 23.11:35
650;Terminy:select:1;15'45 24.11:36
650;Terminy:select:1;17'30 24.11:37
650;Terminy:select:1;18'20 24.11:38
650;Terminy:select:1;21'00 24.11:39
650;Terminy:select:1;22'00 24.11:40
650;Terminy:select:1;15'45 25.11:41
650;Terminy:select:1;17'30 25.11:42
650;Terminy:select:1;18'20 25.11:43
650;Terminy:select:1;21'00 25.11:44
650;Terminy:select:1;22'00 25.11:45
651;Terminy:select:1;10'10 18.11:0
651;Terminy:select:1;11'00 18.11:1
651;Terminy:select:1;12'20 18.11:2
651;Terminy:select:1;14'00 18.11:3
651;Terminy:select:1;16'15 18.11:4
651;Terminy:select:1;18'15 18.11:5
651;Terminy:select:1;10'00 19.11:6
651;Terminy:select:1;13'30 19.11:7
651;Terminy:select:1;14'40 19.11:8
651;Terminy:select:1;16'50 19.11:9
651;Terminy:select:1;10'00 20.11:10
651;Terminy:select:1;14'40 20.11:11
651;Terminy:select:1;16'50 20.11:12
651;Terminy:select:1;10'00 21.11:13
651;Terminy:select:1;14'40 21.11:14
651;Terminy:select:1;16'50 21.11:15
651;Terminy:select:1;10'00 22.11:16
651;Terminy:select:1;13'30 22.11:17
651;Terminy:select:1;14'40 22.11:18
651;Terminy:select:1;16'50 22.11:19
651;Terminy:select:1;10'00 23.11:20
651;Terminy:select:1;13'30 23.11:21
651;Terminy:select:1;14'40 23.11:22
651;Terminy:select:1;16'50 23.11:23
651;Terminy:select:1;10'00 24.11:24
651;Terminy:select:1;13'30 24.11:25
651;Terminy:select:1;14'40 24.11:26
651;Terminy:select:1;16'50 24.11:27
651;Terminy:select:1;10'40 25.11:28
651;Terminy:select:1;13'50 25.11:29
651;Terminy:select:1;14'40 25.11:30
651;Terminy:select:1;16'50 25.11:31
652;Terminy:select:1;14'15 18.11:0
652;Terminy:select:1;19'30 18.11:1
652;Terminy:select:1;20'50 18.11:2
652;Terminy:select:1;11'20 19.11:3
652;Terminy:select:1;20'15 19.11:4
652;Terminy:select:1;11'20 20.11:5
652;Terminy:select:1;20'15 20.11:6
652;Terminy:select:1;11'20 21.11:7
652;Terminy:select:1;20'15 21.11:8
652;Terminy:select:1;11'20 22.11:9
652;Terminy:select:1;20'15 22.11:10
652;Terminy:select:1;11'20 23.11:11
652;Terminy:select:1;20'15 23.11:12
652;Terminy:select:1;11'20 24.11:13
652;Terminy:select:1;20'15 24.11:14
652;Terminy:select:1;11'20 25.11:15
652;Terminy:select:1;20'15 25.11:16
653;Terminy:select:1;10'50 18.11:0
653;Terminy:select:1;13'10 18.11:1
653;Terminy:select:1;17'30 18.11:2
653;Terminy:select:1;17'00 19.11:3
653;Terminy:select:1;17'00 20.11:4
653;Terminy:select:1;17'00 21.11:5
653;Terminy:select:1;17'00 22.11:6
653;Terminy:select:1;17'00 23.11:7
653;Terminy:select:1;17'00 24.11:8
653;Terminy:select:1;17'00 25.11:9
654;Terminy:select:1;14'20 18.11:0
654;Terminy:select:1;16'40 18.11:1
654;Terminy:select:1;19'00 18.11:2
654;Terminy:select:1;21'20 18.11:3
654;Terminy:select:1;11'10 19.11:4
654;Terminy:select:1;15'15 19.11:5
654;Terminy:select:1;16'20 19.11:6
654;Terminy:select:1;18'00 19.11:7
654;Terminy:select:1;20'30 19.11:8
654;Terminy:select:1;13'30 20.11:9
654;Terminy:select:1;16'20 20.11:10
654;Terminy:select:1;18'00 20.11:11
654;Terminy:select:1;20'30 20.11:12
654;Terminy:select:1;13'30 21.11:13
654;Terminy:select:1;16'20 21.11:14
654;Terminy:select:1;18'00 21.11:15
654;Terminy:select:1;20'30 21.11:16
654;Terminy:select:1;10'10 22.11:17
654;Terminy:select:1;15'15 22.11:18
654;Terminy:select:1;16'20 22.11:19
654;Terminy:select:1;19'40 22.11:20
654;Terminy:select:1;20'30 22.11:21
654;Terminy:select:1;11'10 23.11:22
654;Terminy:select:1;15'15 23.11:23
654;Terminy:select:1;16'20 23.11:24
654;Terminy:select:1;18'00 23.11:25
654;Terminy:select:1;20'30 23.11:26
654;Terminy:select:1;11'10 24.11:27
654;Terminy:select:1;15'15 24.11:28
654;Terminy:select:1;16'20 24.11:29
654;Terminy:select:1;19'40 24.11:30
654;Terminy:select:1;20'45 24.11:31
654;Terminy:select:1;10'10 25.11:32
654;Terminy:select:1;15'15 25.11:33
654;Terminy:select:1;16'20 25.11:34
654;Terminy:select:1;19'40 25.11:35
654;Terminy:select:1;20'45 25.11:36
655;Terminy:select:1;13'50 18.11:0
655;Terminy:select:1;17'00 18.11:1
655;Terminy:select:1;20'15 18.11:2
655;Terminy:select:1;12'10 19.11:3
655;Terminy:select:1;20'10 19.11:4
655;Terminy:select:1;12'10 20.11:5
655;Terminy:select:1;20'10 20.11:6
655;Terminy:select:1;12'10 21.11:7
655;Terminy:select:1;20'10 21.11:8
655;Terminy:select:1;12'10 22.11:9
655;Terminy:select:1;20'10 22.11:10
655;Terminy:select:1;12'10 23.11:11
655;Terminy:select:1;20'10 23.11:12
655;Terminy:select:1;12'10 24.11:13
655;Terminy:select:1;20'10 24.11:14
655;Terminy:select:1;12'30 25.11:15
655;Terminy:select:1;20'10 25.11:16
656;Terminy:select:1;14'30 18.11:0
656;Terminy:select:1;10'20 19.11:1
656;Terminy:select:1;10'20 20.11:2
656;Terminy:select:1;10'20 21.11:3
656;Terminy:select:1;10'20 22.11:4
656;Terminy:select:1;10'20 23.11:5
656;Terminy:select:1;10'20 24.11:6
657;Terminy:select:1;15'20 18.11:0
657;Terminy:select:1;20'00 18.11:1
658;Terminy:select:1;16'30 18.11:0
658;Terminy:select:1;19'50 18.11:1
658;Terminy:select:1;11'00 22.11:2
659;Terminy:select:1;10'00 18.11:0
660;Terminy:select:1;11'10 18.11:0
660;Terminy:select:1;12'00 25.11:1
661;Terminy:select:1;10'40 18.11:0
662;Terminy:select:1;12'00 18.11:0
663;Terminy:select:1;13'30 18.11:0
663;Terminy:select:1;10'00 25.11:1
664;Terminy:select:1;12'00 19.11:0
664;Terminy:select:1;15'30 19.11:1
664;Terminy:select:1;18'45 19.11:2
664;Terminy:select:1;21'15 19.11:3
664;Terminy:select:1;12'00 20.11:4
664;Terminy:select:1;15'30 20.11:5
664;Terminy:select:1;18'45 20.11:6
664;Terminy:select:1;21'15 20.11:7
664;Terminy:select:1;12'00 21.11:8
664;Terminy:select:1;15'30 21.11:9
664;Terminy:select:1;18'45 21.11:10
664;Terminy:select:1;21'15 21.11:11
664;Terminy:select:1;12'00 22.11:12
664;Terminy:select:1;15'30 22.11:13
664;Terminy:select:1;18'45 22.11:14
664;Terminy:select:1;21'15 22.11:15
664;Terminy:select:1;12'00 23.11:16
664;Terminy:select:1;15'30 23.11:17
664;Terminy:select:1;18'45 23.11:18
664;Terminy:select:1;21'15 23.11:19
664;Terminy:select:1;12'00 24.11:20
664;Terminy:select:1;15'30 24.11:21
664;Terminy:select:1;18'45 24.11:22
664;Terminy:select:1;21'15 24.11:23
664;Terminy:select:1;10'30 25.11:24
664;Terminy:select:1;15'30 25.11:25
664;Terminy:select:1;18'45 25.11:26
664;Terminy:select:1;21'15 25.11:27
665;Terminy:select:1;11'30 19.11:0
665;Terminy:select:1;13'15 19.11:1
665;Terminy:select:1;17'45 19.11:2
665;Terminy:select:1;11'30 20.11:3
665;Terminy:select:1;17'45 20.11:4
665;Terminy:select:1;11'30 21.11:5
665;Terminy:select:1;17'45 21.11:6
665;Terminy:select:1;11'30 22.11:7
665;Terminy:select:1;13'15 22.11:8
665;Terminy:select:1;17'45 22.11:9
665;Terminy:select:1;11'30 23.11:10
665;Terminy:select:1;13'15 23.11:11
665;Terminy:select:1;17'45 23.11:12
665;Terminy:select:1;11'30 24.11:13
665;Terminy:select:1;13'15 24.11:14
665;Terminy:select:1;17'45 24.11:15
665;Terminy:select:1;11'50 25.11:16
665;Terminy:select:1;17'45 25.11:17
666;Terminy:select:1;10'30 19.11:0
666;Terminy:select:1;14'15 19.11:1
666;Terminy:select:1;20'40 19.11:2
666;Terminy:select:1;13'10 20.11:3
666;Terminy:select:1;14'15 20.11:4
666;Terminy:select:1;20'40 20.11:5
666;Terminy:select:1;13'10 21.11:6
666;Terminy:select:1;14'15 21.11:7
666;Terminy:select:1;20'40 21.11:8
666;Terminy:select:1;10'30 22.11:9
666;Terminy:select:1;14'15 22.11:10
666;Terminy:select:1;20'40 22.11:11
666;Terminy:select:1;10'30 23.11:12
666;Terminy:select:1;14'15 23.11:13
666;Terminy:select:1;20'40 23.11:14
666;Terminy:select:1;10'30 24.11:15
666;Terminy:select:1;14'15 24.11:16
666;Terminy:select:1;20'30 24.11:17
666;Terminy:select:1;11'00 25.11:18
666;Terminy:select:1;14'15 25.11:19
666;Terminy:select:1;20'30 25.11:20
667;Terminy:select:1;10'10 19.11:0
667;Terminy:select:1;12'30 19.11:1
667;Terminy:select:1;15'00 19.11:2
667;Terminy:select:1;17'20 19.11:3
667;Terminy:select:1;10'10 20.11:4
667;Terminy:select:1;12'30 20.11:5
667;Terminy:select:1;15'00 20.11:6
667;Terminy:select:1;17'20 20.11:7
667;Terminy:select:1;10'10 21.11:8
667;Terminy:select:1;12'30 21.11:9
667;Terminy:select:1;15'00 21.11:10
667;Terminy:select:1;17'20 21.11:11
667;Terminy:select:1;12'30 22.11:12
667;Terminy:select:1;15'00 22.11:13
667;Terminy:select:1;17'20 22.11:14
667;Terminy:select:1;10'10 23.11:15
667;Terminy:select:1;12'30 23.11:16
667;Terminy:select:1;15'00 23.11:17
667;Terminy:select:1;17'20 23.11:18
667;Terminy:select:1;9'00 23.11:19
667;Terminy:select:1;10'10 24.11:20
667;Terminy:select:1;12'30 24.11:21
667;Terminy:select:1;15'00 24.11:22
667;Terminy:select:1;17'20 24.11:23
667;Terminy:select:1;9'30 24.11:24
667;Terminy:select:1;10'20 25.11:25
667;Terminy:select:1;12'40 25.11:26
667;Terminy:select:1;15'00 25.11:27
667;Terminy:select:1;17'20 25.11:28
668;Terminy:select:1;10'15 19.11:0
668;Terminy:select:1;14'30 19.11:1
668;Terminy:select:1;16'00 19.11:2
668;Terminy:select:1;10'15 20.11:3
668;Terminy:select:1;14'30 20.11:4
668;Terminy:select:1;16'00 20.11:5
668;Terminy:select:1;10'15 21.11:6
668;Terminy:select:1;14'30 21.11:7
668;Terminy:select:1;16'00 21.11:8
668;Terminy:select:1;10'15 22.11:9
668;Terminy:select:1;14'30 22.11:10
668;Terminy:select:1;16'00 22.11:11
668;Terminy:select:1;10'15 23.11:12
668;Terminy:select:1;14'30 23.11:13
668;Terminy:select:1;16'00 23.11:14
668;Terminy:select:1;10'15 24.11:15
668;Terminy:select:1;14'30 24.11:16
668;Terminy:select:1;16'00 24.11:17
668;Terminy:select:1;10'00 25.11:18
668;Terminy:select:1;14'30 25.11:19
668;Terminy:select:1;16'00 25.11:20
669;Terminy:select:1;12'50 19.11:0
669;Terminy:select:1;19'00 19.11:1
669;Terminy:select:1;21'30 19.11:2
669;Terminy:select:1;12'50 20.11:3
669;Terminy:select:1;19'00 20.11:4
669;Terminy:select:1;21'30 20.11:5
669;Terminy:select:1;12'50 21.11:6
669;Terminy:select:1;19'00 21.11:7
669;Terminy:select:1;21'30 21.11:8
669;Terminy:select:1;12'50 22.11:9
669;Terminy:select:1;19'00 22.11:10
669;Terminy:select:1;21'30 22.11:11
669;Terminy:select:1;12'50 23.11:12
669;Terminy:select:1;19'00 23.11:13
669;Terminy:select:1;21'30 23.11:14
669;Terminy:select:1;12'50 24.11:15
669;Terminy:select:1;19'00 24.11:16
669;Terminy:select:1;21'30 24.11:17
669;Terminy:select:1;12'50 25.11:18
669;Terminy:select:1;19'00 25.11:19
669;Terminy:select:1;21'30 25.11:20
670;Terminy:select:1;10'45 20.11:0
670;Terminy:select:1;15'15 20.11:1
670;Terminy:select:1;10'45 21.11:2
670;Terminy:select:1;15'15 21.11:3
671;Terminy:select:1;18'00 22.11:0
672;Terminy:select:1;18'00* 24.11:0
673;Terminy:select:1;9'15 24.11:0
674;Terminy:select:1;13'00* 25.11:0
674;Terminy:select:1;18'00* 25.11:1
675;Terminy:select:1;9'00 25.11:0
676;Terminy:select:1;9'00 25.11:0
677;Terminy:select:1;13'00 18.11:0
677;Terminy:select:1;18'00 18.11:1
678;Terminy:select:1;20'50 18.11:0
678;Terminy:select:1;10'20 18.11:1
678;Terminy:select:1;15'15 18.11:2
678;Terminy:select:1;19'00 18.11:3
678;Terminy:select:1;21'40 18.11:4
678;Terminy:select:1;10'30 19.11:5
678;Terminy:select:1;13'00 19.11:6
678;Terminy:select:1;15'30 19.11:7
678;Terminy:select:1;18'30 19.11:8
678;Terminy:select:1;21'00 19.11:9
678;Terminy:select:1;10'30 20.11:10
678;Terminy:select:1;13'00 20.11:11
678;Terminy:select:1;15'30 20.11:12
678;Terminy:select:1;18'15 20.11:13
678;Terminy:select:1;20'50 20.11:14
678;Terminy:select:1;10'20 21.11:15
678;Terminy:select:1;12'50 21.11:16
678;Terminy:select:1;15'30 21.11:17
678;Terminy:select:1;18'10 21.11:18
678;Terminy:select:1;21'45 21.11:19
678;Terminy:select:1;10'30 22.11:20
678;Terminy:select:1;13'00 22.11:21
678;Terminy:select:1;15'30 22.11:22
678;Terminy:select:1;18'30 22.11:23
678;Terminy:select:1;21'00 22.11:24
678;Terminy:select:1;10'30 23.11:25
678;Terminy:select:1;13'00 23.11:26
678;Terminy:select:1;15'30 23.11:27
678;Terminy:select:1;18'30 23.11:28
678;Terminy:select:1;21'00 23.11:29
678;Terminy:select:1;10'30 24.11:30
678;Terminy:select:1;13'00 24.11:31
678;Terminy:select:1;15'30 24.11:32
678;Terminy:select:1;18'30 24.11:33
678;Terminy:select:1;21'00 24.11:34
678;Terminy:select:1;11'10 25.11:35
678;Terminy:select:1;15'15 25.11:36
678;Terminy:select:1;18'30 25.11:37
678;Terminy:select:1;21'00 25.11:38
679;Terminy:select:1;12'50 18.11:0
679;Terminy:select:1;10'00 18.11:1
679;Terminy:select:1;15'30 18.11:2
679;Terminy:select:1;17'45 18.11:3
679;Terminy:select:1;16'30 19.11:4
679;Terminy:select:1;11'40 19.11:5
679;Terminy:select:1;13'45 19.11:6
679;Terminy:select:1;16'30 20.11:7
679;Terminy:select:1;11'00 20.11:8
679;Terminy:select:1;14'30 20.11:9
679;Terminy:select:1;16'30 21.11:10
679;Terminy:select:1;10'40 21.11:11
679;Terminy:select:1;14'30 21.11:12
679;Terminy:select:1;16'30 22.11:13
679;Terminy:select:1;11'00 22.11:14
679;Terminy:select:1;14'30 22.11:15
679;Terminy:select:1;16'30 23.11:16
679;Terminy:select:1;11'00 23.11:17
679;Terminy:select:1;14'40 23.11:18
679;Terminy:select:1;16'30 24.11:19
679;Terminy:select:1;11'00 24.11:20
679;Terminy:select:1;14'30 24.11:21
679;Terminy:select:1;16'30 25.11:22
679;Terminy:select:1;13'30 25.11:23
679;Terminy:select:1;14'30 25.11:24
680;Terminy:select:1;17'00 18.11:0
680;Terminy:select:1;12'15 18.11:1
680;Terminy:select:1;11'00 19.11:2
680;Terminy:select:1;11'10 20.11:3
680;Terminy:select:1;11'10 21.11:4
680;Terminy:select:1;11'10 22.11:5
680;Terminy:select:1;11'30 23.11:6
680;Terminy:select:1;11'10 24.11:7
680;Terminy:select:1;10'10 25.11:8
681;Terminy:select:1;20'20 18.11:0
681;Terminy:select:1;15'40 18.11:1
681;Terminy:select:1;19'45 19.11:2
681;Terminy:select:1;19'45 20.11:3
681;Terminy:select:1;19'45 21.11:4
681;Terminy:select:1;19'45 23.11:5
682;Terminy:select:1;14'40 18.11:0
682;Terminy:select:1;11'40 18.11:1
682;Terminy:select:1;17'15 18.11:2
682;Terminy:select:1;19'30 18.11:3
682;Terminy:select:1;21'50 18.11:4
682;Terminy:select:1;12'30 19.11:5
682;Terminy:select:1;16'45 19.11:6
682;Terminy:select:1;18'00 19.11:7
682;Terminy:select:1;20'20 19.11:8
682;Terminy:select:1;10'30 19.11:9
682;Terminy:select:1;12'30 20.11:10
682;Terminy:select:1;16'45 20.11:11
682;Terminy:select:1;18'00 20.11:12
682;Terminy:select:1;20'20 20.11:13
682;Terminy:select:1;12'20 21.11:14
682;Terminy:select:1;18'00 21.11:15
682;Terminy:select:1;20'45 21.11:16
682;Terminy:select:1;12'20 22.11:17
682;Terminy:select:1;19'45 22.11:18
682;Terminy:select:1;16'45 22.11:19
682;Terminy:select:1;20'30 22.11:20
682;Terminy:select:1;10'50 23.11:21
682;Terminy:select:1;16'45 23.11:22
682;Terminy:select:1;18'00 23.11:23
682;Terminy:select:1;20'20 23.11:24
682;Terminy:select:1;14'15 24.11:25
682;Terminy:select:1;19'45 24.11:26
682;Terminy:select:1;16'45 24.11:27
682;Terminy:select:1;20'30 24.11:28
682;Terminy:select:1;12'10 25.11:29
682;Terminy:select:1;19'45 25.11:30
682;Terminy:select:1;16'45 25.11:31
682;Terminy:select:1;20'30 25.11:32
683;Terminy:select:1;11'15 18.11:0
683;Terminy:select:1;17'30 18.11:1
683;Terminy:select:1;13'50 18.11:2
683;Terminy:select:1;13'10 19.11:3
683;Terminy:select:1;13'10 20.11:4
683;Terminy:select:1;13'10 21.11:5
683;Terminy:select:1;13'10 22.11:6
683;Terminy:select:1;13'10 23.11:7
683;Terminy:select:1;11'30 24.11:8
683;Terminy:select:1;13'15 25.11:9
684;Terminy:select:1;15'00 18.11:0
685;Terminy:select:1;19'45 18.11:0
686;Terminy:select:1;12'30 18.11:0
686;Terminy:select:1;20'00 18.11:1
687;Terminy:select:1;10'10 18.11:0
688;Terminy:select:1;10'30 18.11:0
689;Terminy:select:1;10'00 18.11:0
690;Terminy:select:1;18'40 19.11:0
690;Terminy:select:1;14'20 19.11:1
690;Terminy:select:1;21'30 19.11:2
690;Terminy:select:1;18'40 20.11:3
690;Terminy:select:1;13'20 20.11:4
690;Terminy:select:1;21'30 20.11:5
690;Terminy:select:1;18'40 21.11:6
690;Terminy:select:1;13'00 21.11:7
690;Terminy:select:1;21'30 21.11:8
690;Terminy:select:1;18'40 22.11:9
690;Terminy:select:1;13'20 22.11:10
690;Terminy:select:1;21'30 22.11:11
690;Terminy:select:1;18'40 23.11:12
690;Terminy:select:1;13'20 23.11:13
690;Terminy:select:1;21'30 23.11:14
690;Terminy:select:1;18'40 24.11:15
690;Terminy:select:1;13'20 24.11:16
690;Terminy:select:1;21'30 24.11:17
690;Terminy:select:1;18'40 25.11:18
690;Terminy:select:1;13'40 25.11:19
690;Terminy:select:1;21'30 25.11:20
691;Terminy:select:1;17'00 19.11:0
691;Terminy:select:1;10'10 19.11:1
691;Terminy:select:1;15'40 19.11:2
691;Terminy:select:1;17'00 20.11:3
691;Terminy:select:1;10'00 20.11:4
691;Terminy:select:1;17'00 21.11:5
691;Terminy:select:1;10'00 21.11:6
691;Terminy:select:1;17'00 22.11:7
691;Terminy:select:1;10'00 22.11:8
691;Terminy:select:1;15'40 22.11:9
691;Terminy:select:1;17'00 23.11:10
691;Terminy:select:1;10'00 23.11:11
691;Terminy:select:1;15'40 23.11:12
691;Terminy:select:1;17'00 24.11:13
691;Terminy:select:1;10'00 24.11:14
691;Terminy:select:1;15'40 24.11:15
691;Terminy:select:1;9'00 24.11:16
691;Terminy:select:1;10'30 25.11:17
691;Terminy:select:1;17'00 25.11:18
691;Terminy:select:1;15'40 25.11:19
692;Terminy:select:1;12'50 19.11:0
692;Terminy:select:1;20'00 19.11:1
692;Terminy:select:1;15'15 20.11:2
692;Terminy:select:1;20'00 20.11:3
692;Terminy:select:1;15'10 21.11:4
692;Terminy:select:1;20'15 21.11:5
692;Terminy:select:1;12'50 22.11:6
692;Terminy:select:1;20'15 22.11:7
692;Terminy:select:1;12'50 23.11:8
692;Terminy:select:1;20'00 23.11:9
692;Terminy:select:1;12'50 24.11:10
692;Terminy:select:1;20'00 24.11:11
692;Terminy:select:1;11'45 25.11:12
692;Terminy:select:1;20'15 25.11:13
693;Terminy:select:1;10'15 19.11:0
693;Terminy:select:1;14'45 19.11:1
693;Terminy:select:1;17'45 19.11:2
693;Terminy:select:1;10'45 20.11:3
693;Terminy:select:1;14'45 20.11:4
693;Terminy:select:1;17'40 20.11:5
693;Terminy:select:1;10'50 21.11:6
693;Terminy:select:1;14'40 21.11:7
693;Terminy:select:1;16'40 21.11:8
693;Terminy:select:1;10'45 22.11:9
693;Terminy:select:1;14'40 22.11:10
693;Terminy:select:1;17'45 22.11:11
693;Terminy:select:1;14'30 23.11:12
693;Terminy:select:1;17'40 23.11:13
693;Terminy:select:1;12'00 23.11:14
693;Terminy:select:1;9'00 23.11:15
693;Terminy:select:1;12'00 24.11:16
693;Terminy:select:1;14'40 24.11:17
693;Terminy:select:1;17'45 24.11:18
693;Terminy:select:1;14'40 25.11:19
693;Terminy:select:1;10'45 25.11:20
693;Terminy:select:1;17'45 25.11:21
693;Terminy:select:1;10'00 25.11:22
694;Terminy:select:1;10'00 19.11:0
694;Terminy:select:1;16'00 19.11:1
694;Terminy:select:1;10'40 20.11:2
694;Terminy:select:1;15'50 20.11:3
694;Terminy:select:1;10'30 21.11:4
694;Terminy:select:1;15'20 21.11:5
694;Terminy:select:1;10'20 22.11:6
694;Terminy:select:1;15'50 22.11:7
694;Terminy:select:1;15'50 23.11:8
694;Terminy:select:1;10'15 23.11:9
694;Terminy:select:1;10'15 24.11:10
694;Terminy:select:1;15'50 24.11:11
694;Terminy:select:1;10'20 25.11:12
694;Terminy:select:1;16'00 25.11:13
695;Terminy:select:1;21'10 19.11:0
695;Terminy:select:1;19'00 19.11:1
695;Terminy:select:1;21'10 20.11:2
695;Terminy:select:1;19'00 20.11:3
695;Terminy:select:1;21'10 21.11:4
695;Terminy:select:1;19'00 21.11:5
695;Terminy:select:1;21'10 22.11:6
695;Terminy:select:1;19'00 22.11:7
695;Terminy:select:1;21'10 23.11:8
695;Terminy:select:1;19'00 23.11:9
695;Terminy:select:1;21'10 24.11:10
695;Terminy:select:1;19'00 24.11:11
695;Terminy:select:1;21'10 25.11:12
695;Terminy:select:1;19'00 25.11:13
696;Terminy:select:1;12'45 20.11:0
696;Terminy:select:1;12'45 21.11:1
697;Terminy:select:1;17'00 21.11:0
698;Terminy:select:1;19'00 21.11:0
699;Terminy:select:1;18'00 22.11:0
700;Terminy:select:1;18'00* 24.11:0
701;Terminy:select:1;13'00 25.11:0
701;Terminy:select:1;18'00 25.11:1
702;Terminy:select:1;9'00 25.11:0
703;Terminy:select:1;9'00 25.11:0
704;Terminy:select:1;13'00 18.11:0
704;Terminy:select:1;18'00 18.11:1
705;Terminy:select:1;11'30 18.11:0
705;Terminy:select:1;13'40 18.11:1
705;Terminy:select:1;15'30 18.11:2
705;Terminy:select:1;17'20 18.11:3
705;Terminy:select:1;10'00 19.11:4
705;Terminy:select:1;14'40 19.11:5
705;Terminy:select:1;17'15 19.11:6
705;Terminy:select:1;10'00 20.11:7
705;Terminy:select:1;14'20 20.11:8
705;Terminy:select:1;17'15 20.11:9
705;Terminy:select:1;10'00 21.11:10
705;Terminy:select:1;14'20 21.11:11
705;Terminy:select:1;17'15 21.11:12
705;Terminy:select:1;10'00 22.11:13
705;Terminy:select:1;14'20 22.11:14
705;Terminy:select:1;16'45 22.11:15
705;Terminy:select:1;10'00 23.11:16
705;Terminy:select:1;14'20 23.11:17
705;Terminy:select:1;17'15 23.11:18
705;Terminy:select:1;10'00 24.11:19
705;Terminy:select:1;14'20 24.11:20
705;Terminy:select:1;17'15 24.11:21
705;Terminy:select:1;10'30 25.11:22
705;Terminy:select:1;14'20 25.11:23
705;Terminy:select:1;16'45 25.11:24
706;Terminy:select:1;12'50 18.11:0
706;Terminy:select:1;14'45 18.11:1
706;Terminy:select:1;15'50 18.11:2
706;Terminy:select:1;18'30 18.11:3
706;Terminy:select:1;21'10 18.11:4
706;Terminy:select:1;11'00 19.11:5
706;Terminy:select:1;13'40 19.11:6
706;Terminy:select:1;16'10 19.11:7
706;Terminy:select:1;18'45 19.11:8
706;Terminy:select:1;21'20 19.11:9
706;Terminy:select:1;10'30 20.11:10
706;Terminy:select:1;13'30 20.11:11
706;Terminy:select:1;16'10 20.11:12
706;Terminy:select:1;18'45 20.11:13
706;Terminy:select:1;21'20 20.11:14
706;Terminy:select:1;10'30 21.11:15
706;Terminy:select:1;13'30 21.11:16
706;Terminy:select:1;16'10 21.11:17
706;Terminy:select:1;18'45 21.11:18
706;Terminy:select:1;21'20 21.11:19
706;Terminy:select:1;11'00 22.11:20
706;Terminy:select:1;13'30 22.11:21
706;Terminy:select:1;16'10 22.11:22
706;Terminy:select:1;18'45 22.11:23
706;Terminy:select:1;21'20 22.11:24
706;Terminy:select:1;11'00 23.11:25
706;Terminy:select:1;13'30 23.11:26
